,CustomerID,Recency,Frequency,Monetory,R,F,M,RFM,LoyaltyLevel
2172,2193.0,1,2379,8077245.0,1,1,1,3,Platinum
2173,2194.0,77,47,114118.0,3,2,2,7,Gold
2174,2195.0,111,1,6800.0,3,4,4,11,Bronze
2175,2196.0,200,24,46634.0,4,3,3,10,Silver
2176,2197.0,65,37,100526.0,3,3,2,8,Gold
2177,2198.0,327,1,26300.0,4,4,4,12,Bronze
2178,2199.0,4,33,69752.0,1,3,3,7,Gold
2179,2200.0,284,16,29493.0,4,4,4,12,Bronze
2180,2201.0,45,36,43453.0,2,3,3,8,Gold
2181,2202.0,71,95,333721.0,3,2,1,6,Gold
2182,2203.0,86,42,91296.0,3,2,2,7,Gold
2183,2204.0,104,49,27496.0,3,2,4,9,Silver
2184,2205.0,334,29,54538.0,4,3,3,10,Silver
2185,2206.0,53,10,27119.0,3,4,4,11,Bronze
2186,2207.0,40,57,128821.0,2,2,2,6,Gold
2187,2208.0,33,13,110944.0,2,4,2,8,Gold
2188,2209.0,370,35,202432.0,4,3,2,9,Silver
2189,2210.0,209,16,122592.0,4,4,2,10,Silver
2190,2211.0,157,98,49240.0,4,2,3,9,Silver
2191,2212.0,54,36,20656.0,3,3,4,10,Silver
2192,2213.0,67,86,78927.0,3,2,3,8,Gold
2193,2214.0,81,17,247144.0,3,4,1,8,Gold
2194,2215.0,131,24,55733.0,3,3,3,9,Silver
2195,2216.0,88,21,40730.0,3,3,3,9,Silver
2196,2217.0,7,26,62094.0,1,3,3,7,Gold
2197,2218.0,46,20,43250.0,2,3,3,8,Gold
2198,2219.0,333,17,31193.0,4,4,4,12,Bronze
2199,2220.0,371,5,29064.0,4,4,4,12,Bronze
2200,2221.0,74,9,20400.0,3,4,4,11,Bronze
2201,2222.0,159,72,62239.0,4,2,3,9,Silver
2202,2223.0,378,5,14670.0,4,4,4,12,Bronze
2203,2224.0,13,225,234901.0,1,1,1,3,Platinum
2204,2225.0,255,63,95772.0,4,2,2,8,Gold
2205,2226.0,30,14,30164.0,2,4,4,10,Silver
2206,2227.0,32,519,356880.0,2,1,1,4,Platinum
2207,2228.0,5,551,1200418.0,1,1,1,3,Platinum
2208,2229.0,40,13,51670.0,2,4,3,9,Silver
2209,2230.0,362,7,62856.0,4,4,3,11,Bronze
2210,2231.0,373,16,43021.0,4,4,3,11,Bronze
2211,2232.0,96,29,112334.0,3,3,2,8,Gold
2212,2233.0,26,114,288559.0,2,1,1,4,Platinum
2213,2234.0,76,44,85528.0,3,2,3,8,Gold
2214,2235.0,58,95,236909.0,3,2,1,6,Gold
2215,2236.0,22,4,52590.0,2,4,3,9,Silver
2216,2238.0,46,94,284987.0,2,2,1,5,Platinum
2217,2239.0,138,27,323508.0,3,3,1,7,Gold
2218,2240.0,9,132,267090.0,1,1,1,3,Platinum
2219,2241.0,132,3,17754.0,3,4,4,11,Bronze
2220,2242.0,41,117,156727.0,2,1,2,5,Platinum
2221,2243.0,171,194,481453.0,4,1,1,6,Gold
2222,2244.0,10,36,189946.0,1,3,2,6,Gold
2223,2245.0,220,8,69639.0,4,4,3,11,Bronze
2224,2246.0,15,302,797479.0,1,1,1,3,Platinum
2225,2247.0,170,41,87485.0,4,3,2,9,Silver
2226,2248.0,41,12,42184.0,2,4,3,9,Silver
2227,2249.0,187,31,58259.0,4,3,3,10,Silver
2228,2250.0,271,10,17052.0,4,4,4,12,Bronze
2229,2251.0,181,1,61600.0,4,4,3,11,Bronze
2230,2252.0,6,84,213009.0,1,2,1,4,Platinum
2231,2253.0,18,12,32352.0,1,4,4,9,Silver
2232,2254.0,10,85,257398.0,1,2,1,4,Platinum
2233,2255.0,326,7,11703.0,4,4,4,12,Bronze
2234,2256.0,113,14,35212.0,3,4,4,11,Bronze
2235,2257.0,291,6,10554.0,4,4,4,12,Bronze
2236,2258.0,17,73,171364.0,1,2,2,5,Platinum
2237,2259.0,2,50,112756.0,1,2,2,5,Platinum
2238,2260.0,96,12,90784.0,3,4,2,9,Silver
2239,2261.0,150,41,100352.0,4,3,2,9,Silver
2240,2262.0,193,8,47675.0,4,4,3,11,Bronze
2241,2263.0,33,53,63803.0,2,2,3,7,Gold
2242,2264.0,34,153,139261.0,2,1,2,5,Platinum
2243,2265.0,265,34,33300.0,4,3,4,11,Bronze
2244,2266.0,85,122,406604.0,3,1,1,5,Platinum
2245,2267.0,27,99,163068.0,2,2,2,6,Gold
2246,2268.0,173,10,25753.0,4,4,4,12,Bronze
2247,2269.0,10,39,95922.0,1,3,2,6,Gold
2248,2270.0,314,48,82235.0,4,2,3,9,Silver
2249,2271.0,65,192,506797.0,3,1,1,5,Platinum
2250,2272.0,86,28,66466.0,3,3,3,9,Silver
2251,2273.0,25,8,22032.0,2,4,4,10,Silver
2252,2274.0,59,53,123053.0,3,2,2,7,Gold
2253,2275.0,328,6,12466.0,4,4,4,12,Bronze
2254,2276.0,47,2,11010.0,2,4,4,10,Silver
2255,2277.0,255,17,52658.0,4,4,3,11,Bronze
2256,2278.0,20,292,175337.0,2,1,2,5,Platinum
2257,2279.0,34,306,205931.0,2,1,2,5,Platinum
2258,2280.0,21,6,17184.0,2,4,4,10,Silver
2259,2281.0,27,82,62889.0,2,2,3,7,Gold
2260,2282.0,24,10,20764.0,2,4,4,10,Silver
2261,2283.0,214,41,80441.0,4,3,3,10,Silver
2262,2284.0,9,55,138567.0,1,2,2,5,Platinum
2263,2285.0,23,29,17200.0,2,3,4,9,Silver
2264,2286.0,13,329,143512.0,1,1,2,4,Platinum
2265,2287.0,263,45,24069.0,4,2,4,10,Silver
2266,2288.0,132,25,18738.0,3,3,4,10,Silver
2267,2289.0,55,62,47785.0,3,2,3,8,Gold
2268,2290.0,257,2,68880.0,4,4,3,11,Bronze
2269,2291.0,2,382,401137.0,1,1,1,3,Platinum
2270,2292.0,10,219,181903.0,1,1,2,4,Platinum
2271,2293.0,267,5,14178.0,4,4,4,12,Bronze
2272,2294.0,331,9,20334.0,4,4,4,12,Bronze
2273,2295.0,313,28,62108.0,4,3,3,10,Silver
2274,2296.0,27,60,135097.0,2,2,2,6,Gold
2275,2297.0,31,30,57288.0,2,3,3,8,Gold
2276,2298.0,30,58,67546.0,2,2,3,7,Gold
2277,2299.0,2,286,181786.0,1,1,2,4,Platinum
2278,2300.0,363,25,21555.0,4,3,4,11,Bronze
2279,2301.0,284,60,70556.0,4,2,3,9,Silver
2280,2302.0,264,58,31093.0,4,2,4,10,Silver
2281,2303.0,26,7,20568.0,2,4,4,10,Silver
2282,2304.0,355,58,25490.0,4,2,4,10,Silver
2283,2305.0,95,11,30704.0,3,4,4,11,Bronze
2284,2306.0,32,7,16688.0,2,4,4,10,Silver
2285,2307.0,339,157,121930.0,4,1,2,7,Gold
2286,2308.0,20,97,788858.0,2,2,1,5,Platinum
2287,2309.0,86,57,46159.0,3,2,3,8,Gold
2288,2310.0,10,52,67643.0,1,2,3,6,Gold
2289,2311.0,53,24,52462.0,3,3,3,9,Silver
2290,2312.0,51,24,59756.0,2,3,3,8,Gold
2291,2313.0,3,77,60284.0,1,2,3,6,Gold
2292,2314.0,114,76,49529.0,3,2,3,8,Gold
2293,2315.0,17,11,223736.0,1,4,1,6,Gold
2294,2316.0,78,29,61131.0,3,3,3,9,Silver
2295,2317.0,41,46,173937.0,2,2,2,6,Gold
2296,2318.0,117,45,106810.0,3,2,2,7,Gold
2297,2319.0,16,97,1332788.0,1,2,1,4,Platinum
2298,2320.0,162,88,41207.0,4,2,3,9,Silver
2299,2321.0,2,188,522497.0,1,1,1,3,Platinum
2300,2322.0,31,86,323168.0,2,2,1,5,Platinum
2301,2323.0,102,2,10728.0,3,4,4,11,Bronze
2302,2324.0,25,50,144559.0,2,2,2,6,Gold
2303,2325.0,96,154,391352.0,3,1,1,5,Platinum
2304,2326.0,30,35,95370.0,2,3,2,7,Gold
2305,2327.0,33,297,228333.0,2,1,1,4,Platinum
2306,2328.0,22,125,189528.0,2,1,2,5,Platinum
2307,2329.0,18,15,158744.0,1,4,2,7,Gold
2308,2330.0,3,512,1622728.0,1,1,1,3,Platinum
2309,2331.0,10,68,142643.0,1,2,2,5,Platinum
2310,2332.0,16,209,929772.0,1,1,1,3,Platinum
2311,2333.0,363,70,18190.0,4,2,4,10,Silver
2312,2334.0,82,13,6892.0,3,4,4,11,Bronze
2313,2335.0,53,97,493442.0,3,2,1,6,Gold
2314,2336.0,23,164,142793.0,2,1,2,5,Platinum
2315,2337.0,172,46,57368.0,4,2,3,9,Silver
2316,2338.0,190,92,124658.0,4,2,2,8,Gold
2317,2339.0,333,1,25082.0,4,4,4,12,Bronze
2318,2340.0,12,160,106323.0,1,1,2,4,Platinum
2319,2341.0,157,7,16342.0,4,4,4,12,Bronze
2320,2342.0,35,308,1774412.0,2,1,1,4,Platinum
2321,2343.0,15,178,521230.0,1,1,1,3,Platinum
2322,2344.0,45,15,7921.0,2,4,4,10,Silver
2323,2345.0,234,27,41934.0,4,3,3,10,Silver
2324,2346.0,65,214,259880.0,3,1,1,5,Platinum
2325,2347.0,2,18,50286.0,1,3,3,7,Gold
2326,2348.0,41,185,392367.0,2,1,1,4,Platinum
2327,2349.0,33,57,76204.0,2,2,3,7,Gold
2328,2350.0,85,10,47020.0,3,4,3,10,Silver
2329,2351.0,25,1,44112.0,2,4,3,9,Silver
2330,2352.0,3,177,102373.0,1,1,2,4,Platinum
2331,2353.0,36,4,15938.0,2,4,4,10,Silver
2332,2354.0,19,163,293043.0,1,1,1,3,Platinum
2333,2355.0,255,26,31213.0,4,3,4,11,Bronze
2334,2356.0,23,671,580213.0,2,1,1,4,Platinum
2335,2357.0,22,108,195167.0,2,1,2,5,Platinum
2336,2358.0,9,228,251913.0,1,1,1,3,Platinum
2337,2359.0,26,255,183943.0,2,1,2,5,Platinum
2338,2360.0,20,83,93863.0,2,2,2,6,Gold
2339,2361.0,174,75,62341.0,4,2,3,9,Silver
2340,2362.0,164,24,12304.0,4,3,4,11,Bronze
2341,2363.0,8,41,75117.0,1,3,3,7,Gold
2342,2364.0,12,15,33451.0,1,4,4,9,Silver
2343,2365.0,115,29,11195.0,3,3,4,10,Silver
2344,2366.0,289,28,16815.0,4,3,4,11,Bronze
2345,2367.0,10,259,502504.0,1,1,1,3,Platinum
2346,2368.0,55,81,36147.0,3,2,4,9,Silver
2347,2369.0,8,702,685901.0,1,1,1,3,Platinum
2348,2370.0,78,114,196729.0,3,1,2,6,Gold
2349,2371.0,5,61,71404.0,1,2,3,6,Gold
2350,2372.0,37,29,55464.0,2,3,3,8,Gold
2351,2373.0,218,17,11419.0,4,4,4,12,Bronze
2352,2374.0,61,56,70597.0,3,2,3,8,Gold
2353,2375.0,279,14,25982.0,4,4,4,12,Bronze
2354,2376.0,13,897,701797.0,1,1,1,3,Platinum
2355,2377.0,25,31,40596.0,2,3,3,8,Gold
2356,2378.0,29,20,57580.0,2,3,3,8,Gold
2357,2379.0,12,27,94188.0,1,3,2,6,Gold
2358,2380.0,357,1,14742.0,4,4,4,12,Bronze
2359,2381.0,23,111,215157.0,2,1,1,4,Platinum
2360,2382.0,53,8,21018.0,3,4,4,11,Bronze
2361,2383.0,20,7,28303.0,2,4,4,10,Silver
2362,2384.0,3,53,97695.0,1,2,2,5,Platinum
2363,2385.0,104,31,182235.0,3,3,2,8,Gold
2364,2386.0,11,323,520078.0,1,1,1,3,Platinum
2365,2387.0,16,57,78096.0,1,2,3,6,Gold
2366,2388.0,5,215,318817.0,1,1,1,3,Platinum
2367,2389.0,32,103,72413.0,2,1,3,6,Gold
2368,2390.0,178,168,85977.0,4,1,3,8,Gold
2369,2391.0,38,45,113185.0,2,2,2,6,Gold
2370,2392.0,152,39,30638.0,4,3,4,11,Bronze
2371,2393.0,163,13,14765.0,4,4,4,12,Bronze
2372,2394.0,70,51,40660.0,3,2,3,8,Gold
2373,2395.0,157,146,87878.0,4,1,2,7,Gold
2374,2396.0,28,44,91714.0,2,2,2,6,Gold
2375,2397.0,24,123,89835.0,2,1,2,5,Platinum
2376,2398.0,177,31,61487.0,4,3,3,10,Silver
2377,2399.0,56,9,109452.0,3,4,2,9,Silver
2378,2400.0,256,29,57519.0,4,3,3,10,Silver
2379,2402.0,47,24,57286.0,2,3,3,8,Gold
2380,2403.0,72,5,24156.0,3,4,4,11,Bronze
2381,2404.0,17,103,229419.0,1,1,1,3,Platinum
2382,2405.0,107,77,168103.0,3,2,2,7,Gold
2383,2406.0,36,22,45279.0,2,3,3,8,Gold
2384,2407.0,54,14,32484.0,3,4,4,11,Bronze
2385,2408.0,28,52,108378.0,2,2,2,6,Gold
2386,2409.0,13,410,929375.0,1,1,1,3,Platinum
2387,2410.0,9,47,191711.0,1,2,2,5,Platinum
2388,2411.0,87,2,8160.0,3,4,4,11,Bronze
2389,2412.0,53,17,29769.0,3,4,4,11,Bronze
2390,2413.0,37,67,144739.0,2,2,2,6,Gold
2391,2414.0,63,77,345653.0,3,2,1,6,Gold
2392,2415.0,339,13,18096.0,4,4,4,12,Bronze
2393,2416.0,31,60,145080.0,2,2,2,6,Gold
2394,2417.0,186,16,37660.0,4,4,4,12,Bronze
2395,2418.0,53,6,15752.0,3,4,4,11,Bronze
2396,2419.0,11,41,189274.0,1,3,2,6,Gold
2397,2420.0,44,6,21939.0,2,4,4,10,Silver
2398,2421.0,11,423,1311867.0,1,1,1,3,Platinum
2399,2422.0,33,44,99581.0,2,2,2,6,Gold
2400,2423.0,12,3,41200.0,1,4,3,8,Gold
2401,2424.0,57,100,208483.0,3,2,2,7,Gold
2402,2425.0,5,16,155064.0,1,4,2,7,Gold
2403,2426.0,44,185,452780.0,2,1,1,4,Platinum
2404,2427.0,142,19,35918.0,3,3,4,10,Silver
2405,2428.0,117,34,72195.0,3,3,3,9,Silver
2406,2429.0,106,64,210792.0,3,2,2,7,Gold
2407,2430.0,75,49,112418.0,3,2,2,7,Gold
2408,2431.0,5,155,378389.0,1,1,1,3,Platinum
2409,2432.0,46,60,157868.0,2,2,2,6,Gold
2410,2433.0,16,167,441340.0,1,1,1,3,Platinum
2411,2434.0,18,15,28891.0,1,4,4,9,Silver
2412,2435.0,90,25,90636.0,3,3,2,8,Gold
2413,2436.0,53,15,30040.0,3,4,4,11,Bronze
2414,2438.0,136,25,57991.0,3,3,3,9,Silver
2415,2439.0,5,484,1561909.0,1,1,1,3,Platinum
2416,2440.0,107,119,270975.0,3,1,1,5,Platinum
2417,2441.0,193,33,76289.0,4,3,3,10,Silver
2418,2442.0,167,238,108545.0,4,1,2,7,Gold
2419,2443.0,19,51,73419.0,1,2,3,6,Gold
2420,2444.0,161,35,61911.0,4,3,3,10,Silver
2421,2445.0,205,25,75149.0,4,3,3,10,Silver
2422,2446.0,343,2,88440.0,4,4,2,10,Silver
2423,2447.0,37,32,86186.0,2,3,2,7,Gold
2424,2448.0,92,21,43839.0,3,3,3,9,Silver
2425,2449.0,94,6,155976.0,3,4,2,9,Silver
2426,2450.0,10,21,114576.0,1,3,2,6,Gold
2427,2451.0,244,34,74112.0,4,3,3,10,Silver
2428,2452.0,46,47,93001.0,2,2,2,6,Gold
2429,2453.0,26,1,5160.0,2,4,4,10,Silver
2430,2454.0,197,48,113133.0,4,2,2,8,Gold
2431,2455.0,44,11,35815.0,2,4,4,10,Silver
2432,2456.0,27,90,206775.0,2,2,2,6,Gold
2433,2457.0,321,5,45748.0,4,4,3,11,Bronze
2434,2458.0,107,9,20422.0,3,4,4,11,Bronze
2435,2459.0,51,17,47165.0,2,4,3,9,Silver
2436,2460.0,169,116,303601.0,4,1,1,6,Gold
2437,2461.0,40,13,39048.0,2,4,4,10,Silver
2438,2462.0,220,1,13968.0,4,4,4,12,Bronze
2439,2463.0,41,33,86080.0,2,3,3,8,Gold
2440,2464.0,297,12,21026.0,4,4,4,12,Bronze
2441,2465.0,22,78,336963.0,2,2,1,5,Platinum
2442,2466.0,89,155,367569.0,3,1,1,5,Platinum
2443,2467.0,74,113,281609.0,3,1,1,5,Platinum
2444,2468.0,82,21,58733.0,3,3,3,9,Silver
2445,2469.0,21,202,463589.0,2,1,1,4,Platinum
2446,2470.0,50,33,84261.0,2,3,3,8,Gold
2447,2471.0,53,12,46356.0,3,4,3,10,Silver
2448,2472.0,27,110,142836.0,2,1,2,5,Platinum
2449,2473.0,10,78,182134.0,1,2,2,5,Platinum
2450,2474.0,26,53,179010.0,2,2,2,6,Gold
2451,2475.0,119,10,26987.0,3,4,4,11,Bronze
2452,2476.0,9,166,362501.0,1,1,1,3,Platinum
2453,2477.0,121,9,29186.0,3,4,4,11,Bronze
2454,2478.0,5,19,40776.0,1,3,3,7,Gold
2455,2479.0,255,2,15372.0,4,4,4,12,Bronze
2456,2480.0,29,12,26994.0,2,4,4,10,Silver
2457,2481.0,1,77,725142.0,1,2,1,4,Platinum
2458,2482.0,267,22,51802.0,4,3,3,10,Silver
2459,2483.0,34,171,321165.0,2,1,1,4,Platinum
2460,2484.0,18,18,37754.0,1,3,4,8,Gold
2461,2485.0,174,86,88179.0,4,2,2,8,Gold
2462,2486.0,3,237,200480.0,1,1,2,4,Platinum
2463,2487.0,266,5,24768.0,4,4,4,12,Bronze
2464,2488.0,141,117,280591.0,3,1,1,5,Platinum
2465,2489.0,203,6,18864.0,4,4,4,12,Bronze
2466,2490.0,68,55,118567.0,3,2,2,7,Gold
2467,2491.0,36,214,124914.0,2,1,2,5,Platinum
2468,2492.0,41,288,400889.0,2,1,1,4,Platinum
2469,2493.0,287,6,20033.0,4,4,4,12,Bronze
2470,2494.0,10,53,127475.0,1,2,2,5,Platinum
2471,2495.0,144,19,41309.0,4,3,3,10,Silver
2472,2496.0,12,35,41596.0,1,3,3,7,Gold
2473,2497.0,146,118,158934.0,4,1,2,7,Gold
2474,2498.0,239,7,19030.0,4,4,4,12,Bronze
2475,2499.0,33,936,643587.0,2,1,1,4,Platinum
2476,2500.0,25,128,75094.0,2,1,3,6,Gold
2477,2501.0,12,91,66637.0,1,2,3,6,Gold
2478,2502.0,37,69,261993.0,2,2,1,5,Platinum
2479,2503.0,365,41,24292.0,4,3,4,11,Bronze
2480,2504.0,203,11,26225.0,4,4,4,12,Bronze
2481,2505.0,16,32,52646.0,1,3,3,7,Gold
2482,2506.0,17,302,677311.0,1,1,1,3,Platinum
2483,2508.0,217,5,10284.0,4,4,4,12,Bronze
2484,2509.0,66,70,150389.0,3,2,2,7,Gold
2485,2510.0,214,14,40426.0,4,4,3,11,Bronze
2486,2511.0,283,10,18424.0,4,4,4,12,Bronze
2487,2512.0,115,26,152639.0,3,3,2,8,Gold
2488,2513.0,15,72,152723.0,1,2,2,5,Platinum
2489,2514.0,19,173,623721.0,1,1,1,3,Platinum
2490,2515.0,67,8,59680.0,3,4,3,10,Silver
2491,2516.0,51,9,23444.0,2,4,4,10,Silver
2492,2517.0,17,88,88210.0,1,2,2,5,Platinum
2493,2518.0,78,3,5376.0,3,4,4,11,Bronze
2494,2519.0,20,62,128363.0,2,2,2,6,Gold
2495,2520.0,135,28,28783.0,3,3,4,10,Silver
2496,2521.0,13,93,121126.0,1,2,2,5,Platinum
2497,2522.0,41,21,17550.0,2,3,4,9,Silver
2498,2524.0,3,293,333423.0,1,1,1,3,Platinum
2499,2525.0,40,411,366762.0,2,1,1,4,Platinum
2500,2526.0,311,1,13968.0,4,4,4,12,Bronze
2501,2527.0,52,28,55687.0,2,3,3,8,Gold
2502,2528.0,11,141,311309.0,1,1,1,3,Platinum
2503,2529.0,62,192,64540.0,3,1,3,7,Gold
2504,2530.0,66,45,95684.0,3,2,2,7,Gold
2505,2531.0,26,9,22333.0,2,4,4,10,Silver
2506,2532.0,220,7,28544.0,4,4,4,12,Bronze
2507,2533.0,66,37,70712.0,3,3,3,9,Silver
2508,2534.0,32,61,121569.0,2,2,2,6,Gold
2509,2535.0,92,180,422735.0,3,1,1,5,Platinum
2510,2536.0,65,11,39472.0,3,4,3,10,Silver
2511,2537.0,116,27,77629.0,3,3,3,9,Silver
2512,2538.0,13,114,5068622.0,1,1,1,3,Platinum
2513,2539.0,7,10,73949.0,1,4,3,8,Gold
2514,2540.0,69,25,31453.0,3,3,4,10,Silver
2515,2541.0,246,7,14120.0,4,4,4,12,Bronze
2516,2542.0,134,18,32798.0,3,3,4,10,Silver
2517,2543.0,243,21,122828.0,4,3,2,9,Silver
2518,2544.0,184,29,58423.0,4,3,3,10,Silver
2519,2545.0,28,20,43659.0,2,3,3,8,Gold
2520,2546.0,11,43,303411.0,1,2,1,4,Platinum
2521,2547.0,11,14,40134.0,1,4,3,8,Gold
2522,2548.0,33,83,314588.0,2,2,1,5,Platinum
2523,2549.0,47,267,674198.0,2,1,1,4,Platinum
2524,2550.0,27,206,123233.0,2,1,2,5,Platinum
2525,2551.0,359,25,57864.0,4,3,3,10,Silver
2526,2552.0,11,35,26199.0,1,3,4,8,Gold
2527,2553.0,44,75,195271.0,2,2,2,6,Gold
2528,2554.0,15,12,119689.0,1,4,2,7,Gold
2529,2555.0,150,42,86463.0,4,2,2,8,Gold
2530,2556.0,2,132,315048.0,1,1,1,3,Platinum
2531,2557.0,114,7,251328.0,3,4,1,8,Gold
2532,2558.0,76,98,137562.0,3,2,2,7,Gold
2533,2559.0,108,119,87156.0,3,1,2,6,Gold
2534,2560.0,47,64,134556.0,2,2,2,6,Gold
2535,2562.0,52,8,63054.0,2,4,3,9,Silver
2536,2563.0,2,263,553777.0,1,1,1,3,Platinum
2537,2564.0,24,301,724393.0,2,1,1,4,Platinum
2538,2565.0,47,31,110694.0,2,3,2,7,Gold
2539,2566.0,51,48,107534.0,2,2,2,6,Gold
2540,2567.0,307,208,437806.0,4,1,1,6,Gold
2541,2568.0,39,35,68759.0,2,3,3,8,Gold
2542,2569.0,86,89,183876.0,3,2,2,7,Gold
2543,2570.0,23,133,270330.0,2,1,1,4,Platinum
2544,2571.0,109,41,215951.0,3,3,1,7,Gold
2545,2572.0,208,40,164199.0,4,3,2,9,Silver
2546,2573.0,17,72,245574.0,1,2,1,4,Platinum
2547,2574.0,64,49,318572.0,3,2,1,6,Gold
2548,2575.0,50,123,256264.0,2,1,1,4,Platinum
2549,2576.0,320,17,25874.0,4,4,4,12,Bronze
2550,2577.0,45,62,67494.0,2,2,3,7,Gold
2551,2578.0,4,33,109130.0,1,3,2,6,Gold
2552,2580.0,173,20,64792.0,4,3,3,10,Silver
2553,2581.0,57,68,217176.0,3,2,1,6,Gold
2554,2582.0,74,115,226335.0,3,1,1,5,Platinum
2555,2583.0,100,51,106086.0,3,2,2,7,Gold
2556,2584.0,38,39,75793.0,2,3,3,8,Gold
2557,2585.0,59,68,141168.0,3,2,2,7,Gold
2558,2586.0,255,54,106292.0,4,2,2,8,Gold
2559,2587.0,71,272,274287.0,3,1,1,5,Platinum
2560,2588.0,46,50,117711.0,2,2,2,6,Gold
2561,2589.0,51,10,14773.0,2,4,4,10,Silver
2562,2590.0,65,24,47824.0,3,3,3,9,Silver
2563,2591.0,13,160,3244494.0,1,1,1,3,Platinum
2564,2592.0,34,62,140350.0,2,2,2,6,Gold
2565,2593.0,59,27,56355.0,3,3,3,9,Silver
2566,2594.0,73,47,170596.0,3,2,2,7,Gold
2567,2595.0,305,8,13631.0,4,4,4,12,Bronze
2568,2596.0,47,11,21384.0,2,4,4,10,Silver
2569,2597.0,18,138,466262.0,1,1,1,3,Platinum
2570,2598.0,39,22,49990.0,2,3,3,8,Gold
2571,2599.0,20,97,39319.0,2,2,3,7,Gold
2572,2600.0,190,22,19122.0,4,3,4,11,Bronze
2573,2601.0,52,30,18697.0,2,3,4,9,Silver
2574,2602.0,5,140,354165.0,1,1,1,3,Platinum
2575,2603.0,137,80,96442.0,3,2,2,7,Gold
2576,2604.0,5,644,2163929.0,1,1,1,3,Platinum
2577,2605.0,21,14,47738.0,2,4,3,9,Silver
2578,2606.0,16,191,202556.0,1,1,2,4,Platinum
2579,2607.0,41,141,121247.0,2,1,2,5,Platinum
2580,2608.0,13,546,446593.0,1,1,1,3,Platinum
2581,2609.0,9,147,111079.0,1,1,2,4,Platinum
2582,2610.0,26,18,7833.0,2,3,4,9,Silver
2583,2611.0,26,20,271764.0,2,3,1,6,Gold
2584,2612.0,41,40,104608.0,2,3,2,7,Gold
2585,2613.0,102,45,28855.0,3,2,4,9,Silver
2586,2614.0,6,459,483376.0,1,1,1,3,Platinum
2587,2615.0,278,15,23647.0,4,4,4,12,Bronze
2588,2616.0,33,76,53659.0,2,2,3,7,Gold
2589,2617.0,15,128,48652.0,1,1,3,5,Platinum
2590,2618.0,64,120,571835.0,3,1,1,5,Platinum
2591,2619.0,2,129,70474.0,1,1,3,5,Platinum
2592,2620.0,370,105,46595.0,4,1,3,8,Gold
2593,2621.0,313,29,61939.0,4,3,3,10,Silver
2594,2622.0,199,22,63996.0,4,3,3,10,Silver
2595,2623.0,3,49,50777.0,1,2,3,6,Gold
2596,2624.0,94,16,40134.0,3,4,3,10,Silver
2597,2625.0,61,12,25046.0,3,4,4,11,Bronze
2598,2626.0,82,10,20516.0,3,4,4,11,Bronze
2599,2627.0,157,91,52340.0,4,2,3,9,Silver
2600,2628.0,227,61,76084.0,4,2,3,9,Silver
2601,2629.0,254,40,33100.0,4,3,4,11,Bronze
2602,2630.0,150,11,22317.0,4,4,4,12,Bronze
2603,2631.0,195,24,30997.0,4,3,4,11,Bronze
2604,2632.0,2,86,168364.0,1,2,2,5,Platinum
2605,2633.0,369,4,8037.0,4,4,4,12,Bronze
2606,2634.0,24,51,46465.0,2,2,3,7,Gold
2607,2635.0,17,114,57860.0,1,1,3,5,Platinum
2608,2636.0,10,74,605628.0,1,2,1,4,Platinum
2609,2637.0,9,30,21842.0,1,3,4,8,Gold
2610,2638.0,20,150,183475.0,2,1,2,5,Platinum
2611,2639.0,4,248,121689.0,1,1,2,4,Platinum
2612,2640.0,174,7,21188.0,4,4,4,12,Bronze
2613,2641.0,1,267,173554.0,1,1,2,4,Platinum
2614,2642.0,179,19,32958.0,4,3,4,11,Bronze
2615,2643.0,17,155,193107.0,1,1,2,4,Platinum
2616,2644.0,248,12,13716.0,4,4,4,12,Bronze
2617,2645.0,192,40,40332.0,4,3,3,10,Silver
2618,2646.0,20,143,90570.0,2,1,2,5,Platinum
2619,2647.0,155,58,21906.0,4,2,4,10,Silver
2620,2648.0,173,25,41978.0,4,3,3,10,Silver
2621,2649.0,374,11,44328.0,4,4,3,11,Bronze
2622,2650.0,373,21,21015.0,4,3,4,11,Bronze
2623,2651.0,196,12,24747.0,4,4,4,12,Bronze
2624,2652.0,68,21,49673.0,3,3,3,9,Silver
2625,2653.0,5,115,376439.0,1,1,1,3,Platinum
2626,2654.0,22,74,159253.0,2,2,2,6,Gold
2627,2655.0,240,11,17226.0,4,4,4,12,Bronze
2628,2656.0,67,7,17513.0,3,4,4,11,Bronze
2629,2657.0,117,18,51188.0,3,3,3,9,Silver
2630,2658.0,93,76,849474.0,3,2,1,6,Gold
2631,2659.0,319,1,3708.0,4,4,4,12,Bronze
2632,2660.0,134,14,45716.0,3,4,3,10,Silver
2633,2661.0,277,6,35718.0,4,4,4,12,Bronze
2634,2662.0,367,2,19784.0,4,4,4,12,Bronze
2635,2663.0,83,29,217510.0,3,3,1,7,Gold
2636,2664.0,9,60,124346.0,1,2,2,5,Platinum
2637,2665.0,17,19,48880.0,1,3,3,7,Gold
2638,2666.0,32,98,212519.0,2,2,1,5,Platinum
2639,2667.0,9,41,89914.0,1,3,2,6,Gold
2640,2668.0,34,91,102097.0,2,2,2,6,Gold
2641,2669.0,17,98,213279.0,1,2,1,4,Platinum
2642,2670.0,26,183,553934.0,2,1,1,4,Platinum
2643,2671.0,32,42,53182.0,2,2,3,7,Gold
2644,2672.0,76,7,12342.0,3,4,4,11,Bronze
